,Date,Clients Buy,Clients Sales,Client Net,NRI Buy,NRI Sales,NRI Net,Proprietary Buy,Proprietary Sales,Proprietary Net,DII Buy,DII Sales,DII Net,Open,High,Low,Close,Text,SA
1055,01-04-2015,1202.26,1208.58,-6.32,2.72,2.23,0.49,542.74,544.06,-1.32,1558.08,1360.83,197.25,28351.94,28530.81,28221.99,28504.46,Netural,0
1056,06-04-2015,1297.03,1402.16,-105.13,3.95,3.55,0.4,588.49,581.32,7.17,1666.97,1837,-170.03,28582.33,28641.08,28274.36,28516.59, I m sure there is no Doubt abt  the increase in its,0.6917
1057,07-04-2015,1490.1,1547.9,-57.8,6.3,6.3,0.01,700.46,659.22,41.24,1260.02,1586.08,-326.06,28601.49,28763.06,28566.61,28707.75,Netural,0
1058,08-04-2015,1575.45,1600.69,-25.24,5.44,5.63,-0.19,730.1,723.31,6.8,1919.31,1536.77,382.54,28858.42,28906.71,28622.44,28885.21,Netural,0
1059,09-04-2015,1666.08,1796.18,-130.09,4.63,5.46,-0.83,780.94,764.5,16.44,2166.98,1674.19,492.79,28889.27,28907.81,28756.75,28879.38,Netural,0
1060,10-04-2015,1609.76,1845.53,-235.77,4.78,6.65,-1.88,706.51,688.95,17.56,1671.41,1806.59,-135.18,28955.13,29072.51,28843.94,29044.44,Netural,0
1061,13-04-2015,1501.35,1474.37,26.98,9.71,10.59,-0.88,604.13,601.55,2.58,1475.61,1429.19,46.42,29087.25,29094.61,28721.63,28799.69,Netural,0
1062,15-04-2015,1657.57,1937.12,-279.55,7.75,5.66,2.1,671.35,672.63,-1.28,1704.62,1764.8,-60.18,28876.23,28876.23,28497.7,28666.04,Netural,0
1063,16-04-2015,1423.35,1403.14,20.21,11.25,3.33,7.92,635.85,640.5,-4.65,1872.04,1439.77,432.27,28682.97,28696.19,28403.76,28442.1,Netural,0
1064,17-04-2015,1328.88,1302.55,26.32,7.03,5.13,1.91,597.32,599.72,-2.4,1758.17,1685.65,72.52,28525.65,28539.46,27802.37,27886.21,Netural,0
1065,20-04-2015,1323.13,1363.07,-39.94,5.79,3.71,2.08,576,583.43,-7.43,2328.19,1365.69,962.5,27860.51,27976.93,27598.21,27676.04,Netural,0
1066,21-04-2015,1497.55,1432.08,65.46,7.17,4.74,2.43,801.07,795.11,5.95,3347.98,1983.15,1364.83,27756.68,27947.26,27385.48,27890.13,Netural,0
1067,22-04-2015,1323.09,1317.18,5.92,5.22,6.87,-1.64,650.64,621.49,29.15,2227.97,2009.99,217.98,27977.27,28087.78,27621.18,27735.02,Netural,0
1068,23-04-2015,1170.54,1121.19,49.35,3.94,6.24,-2.3,552.86,584.6,-31.74,1808.53,1248.93,559.6,27804.58,27829.11,27344.7,27437.94,Netural,0
1069,24-04-2015,1252.22,1247.1,5.11,3.92,5,-1.08,599.08,611.5,-12.43,2666.64,1770.31,896.33,27565.49,27567.28,27141.55,27176.99,SBI defers plan to raise up to      bn via share sale to June from April as stock price slips ,0.296
1070,27-04-2015,1182.68,1108.97,73.71,5.66,5.71,-0.06,566.55,585.68,-19.13,3286.5,1618.96,1667.54,27215.61,27482.14,27073.25,27396.38,Netural,0
1071,28-04-2015,1124.23,1165.88,-41.65,4.62,5.28,-0.66,595.8,574.24,21.56,3322.52,1785.44,1537.08,27395.71,27438.96,27176.54,27225.93,Netural,0
1072,29-04-2015,1097.91,1095.09,2.82,4.52,5.27,-0.75,542.46,548.65,-6.19,1989.99,1077.53,912.46,27242.05,27242.05,26897.54,27011.31,Netural,0
1073,30-04-2015,1092.38,1156.59,-64.21,4.35,3.61,0.74,582.4,587.77,-5.37,4676.55,2215.75,2460.8,27204.63,27537.85,27159.45,27490.59,VRL Logistics more of a transporter than logistics company  stock price to adjust  Ambareesh Baliga ,0
1074,04-05-2015,1091.31,1126.19,-34.88,3.73,5.9,-2.17,531.31,521.59,9.72,1253.94,1107.14,146.8,27561.32,27603.71,27338.23,27440.14,Netural,0
1075,05-05-2015,1170.14,1182.35,-12.21,3.56,3.92,-0.36,565.02,563.94,1.08,2182.05,1202.86,979.19,27473.36,27501.15,26677.64,26717.37,Netural,0
1076,06-05-2015,1315.53,1151.47,164.06,7.63,3.29,4.34,657.14,712.38,-55.24,3073.38,1618.41,1454.97,26721.34,26850.37,26423.99,26599.11,Netural,0
1077,07-05-2015,1209.11,1118.53,90.57,6.87,3,3.87,585.31,590.17,-4.86,2732.1,1574.08,1158.02,26814.38,27196.28,26814.38,27105.39,Netural,0
1078,08-05-2015,994.59,1030.87,-36.29,4.94,2.59,2.35,488.55,483.85,4.7,2725.58,1611.2,1114.38,27249.42,27544.24,27231.28,27507.3,Netural,0
1079,11-05-2015,1030.75,1113.81,-83.06,7.68,6.43,1.24,517.72,502.38,15.34,1851.42,1522.85,328.57,27502.91,27502.91,26837.39,26877.48,muthoot finance  Muthoot Finance Stock Price  Muthoot Finance Share Price  NSE  BSE  Stock Market News  Mutho ,0.296
1080,12-05-2015,1008.32,939.52,68.79,3.42,3.97,-0.55,481.19,510.06,-28.87,2545.56,1213.63,1331.93,27023.71,27299.8,26750.01,27251.1,Netural,0
1081,13-05-2015,1101.88,1175.17,-73.3,3,2.91,0.1,592.42,565.81,26.61,2050.55,1796.55,254,27290.17,27293.99,26948.62,27206.06,Netural,0
1082,14-05-2015,1006.86,1097.79,-90.93,3.93,3.82,0.1,530.24,518.85,11.38,1367.34,1064.77,302.57,27233.9,27379.57,27159.76,27324,Netural,0
1083,15-05-2015,1140.87,1147.08,-6.21,5.17,3.82,1.35,503.35,515.66,-12.31,1799.79,1236.19,563.6,27416.97,27725.97,27370.28,27687.3,Netural,0
1084,18-05-2015,1023.12,1059.04,-35.93,5.09,3.65,1.43,485.2,467.71,17.49,2002.88,1384.34,618.54,27663.08,27872.23,27574.07,27645.53,Netural,0
1085,19-05-2015,1109.15,1131.41,-22.27,4.73,4.98,-0.25,529.9,528.38,1.52,1693.92,1242.9,451.02,27749.3,27903.01,27743.99,27837.21,Netural,0
1086,20-05-2015,997.39,1005.25,-7.85,3.78,3.21,0.57,458.74,423.99,34.75,1617.22,1513.64,103.58,27885.36,27911.44,27712.73,27809.35,Expect stock price of Persistent Systems to double in long term  Deepak Shenoy,0
1087,21-05-2015,1045.97,1087.96,-41.99,4.09,3.86,0.23,468.21,460.33,7.88,1721.79,1317.78,404.01,27849.54,28071.16,27828.61,27957.5,Netural,0
1088,22-05-2015,1100.61,1161.93,-61.31,3.22,3.61,-0.39,533.59,543.35,-9.77,1776.79,1539.17,237.62,27893.25,27903.29,27614.32,27643.88, Tata Steel s weak performance in          rubbed off on its stock price  which fell   ,-0.4404
1089,25-05-2015,889.75,909.75,-19.99,4.31,3.36,0.95,395.3,405.08,-9.78,1411.95,1411.78,0.17,27633.66,27675.94,27473.54,27531.41,Netural,0
1090,26-05-2015,965.03,1039.54,-74.51,2.88,5.52,-2.64,425.62,419.61,6.01,1835.47,1711.62,123.85,27447.4,27595.8,27363.72,27564.66,Netural,0
1091,27-05-2015,1136.06,1191.95,-55.89,5.52,7.16,-1.65,522.77,492.47,30.3,2375.06,1781.03,594.03,27619.31,27666.37,27354.35,27506.71,Netural,0
1092,28-05-2015,1043.65,1040.51,3.14,2.84,2.7,0.14,507.56,507.32,0.25,3145.51,2462.22,683.29,27553.03,27888.32,27467.23,27828.44,Netural,0
1093,29-05-2015,1230.56,1314.38,-83.82,4.82,8.41,-3.59,721.39,669.38,52.01,3198.78,5466.66,-2267.88,27770.79,27959.43,27737.58,27848.99,Netural,0
1094,01-06-2015,1080.78,1081.34,-0.57,7.82,5.8,2.02,461.17,464.81,-3.63,1589.58,1540.24,49.34,27890.73,27902.53,27146.68,27188.38,Netural,0
1095,02-06-2015,1183.42,1039.72,143.7,5.51,5.15,0.36,546.75,619.08,-72.33,1760.02,1488.38,271.64,27230.68,27276.22,26698.26,26837.2,Netural,0
1096,03-06-2015,1241.66,1203.08,38.58,8.86,4.4,4.46,656.52,667.3,-10.78,2109.42,1696.76,412.66,26940.64,26948.84,26551.97,26813.42,Netural,0
1097,04-06-2015,1170.78,2886.54,-1715.77,5.36,4.48,0.88,786.51,718.65,67.86,2089.78,1317.74,772.04,26819.82,27014.42,26718.44,26768.49,Netural,0
1098,05-06-2015,1008.01,1025.32,-17.31,4.51,4.95,-0.44,482.43,503.89,-21.46,2189.98,1310.48,879.5,26814.31,26827.06,26472.87,26523.09,Netural,0
1099,08-06-2015,807.82,805.35,2.47,2.89,2.69,0.2,447.94,449.62,-1.68,1810.3,1280.48,529.82,26510.29,26604.65,26438.32,26481.25,PTC India Stock Price  Share Price  Live BSE NSE  PTC India Bids Offers  Buy Sell PTC India news ,0.296
1100,09-06-2015,907.95,937.96,-30.01,2.45,4.76,-2.31,385.9,400.2,-14.31,1767.86,1075.57,692.29,26517.32,26934.74,26493.29,26840.5,Netural,0
1101,10-06-2015,855.04,896.38,-41.33,4.34,5.11,-0.77,429.8,440.86,-11.06,1911.2,1123.14,788.06,26959.98,27000.14,26348.93,26370.98,Netural,0
1102,11-06-2015,1009.6,957.09,52.51,4.12,3.17,0.94,503.79,534.83,-31.04,1875.48,1286.19,589.29,26340.32,26489.58,26307.07,26425.3,Bitter pill for Dr Reddy s but stock price at a great support   ,0.8519
1103,12-06-2015,879.27,878.37,0.89,4.35,4.23,0.13,421.56,416.05,5.51,1537.78,832.2,705.58,26498.67,26728.6,26307.84,26586.55,Netural,0
1104,15-06-2015,808.93,828.21,-19.28,2.82,2.06,0.76,414,423.18,-9.18,1390.91,740.44,650.47,26586.86,26731.35,26379.93,26686.51,Netural,0
1105,16-06-2015,830.1,862.37,-32.27,2.5,2.91,-0.41,385.2,374.33,10.87,1656.96,1012.15,644.81,26815.41,26983.48,26728.89,26832.66,Netural,0
1106,17-06-2015,999.81,1050.12,-50.31,1.89,2.43,-0.54,487.32,496.75,-9.43,2728.31,1281.24,1447.07,26916.99,27175.39,26910.26,27115.83,Netural,0
1107,18-06-2015,990.96,1051.27,-60.31,2.77,3.93,-1.16,471.36,463.28,8.09,2297.54,1187.53,1110.01,27207.76,27404.6,27202.38,27316.17,Netural,0
1108,19-06-2015,1004,1521.96,-517.97,5.24,4.86,0.38,449.96,434.72,15.25,1555.05,1107.5,447.55,27427.19,27782.31,27417.03,27730.21,Netural,0
1109,22-06-2015,979.71,1074.14,-94.43,6.17,4.13,2.04,459.56,437.62,21.94,1353.64,1447.67,-94.03,27760.11,27882.66,27666.59,27804.37,Netural,0
1110,23-06-2015,1035.2,1060.27,-25.07,7.78,3.88,3.9,450.9,438.28,12.62,1595.91,1191.71,404.2,27852.32,27948.24,27647.29,27729.67,Netural,0
1111,24-06-2015,1066.6,1030.21,36.4,5.47,6.12,-0.65,436.88,449.74,-12.86,1721.09,1707.57,13.52,27660.22,27968.75,27635.76,27895.97,Netural,0
1112,25-06-2015,954.63,1005.67,-51.05,4.82,4.3,0.52,423.16,406.82,16.34,2868.45,2876.9,-8.45,27880.72,27921.86,27675.16,27811.84,Netural,0
1113,26-06-2015,1109.79,1145.81,-36.03,7.47,4.09,3.39,521.97,517.01,4.96,1775.66,1541.45,234.21,27451.07,27695.32,27209.19,27645.15,Netural,0
1114,29-06-2015,988.84,1008.33,-19.5,7.21,5.15,2.06,484.81,483.06,1.74,2099.06,1192.68,906.38,27627.39,27814.53,27570.95,27780.83,Netural,0
1115,30-06-2015,1012.29,1077.09,-64.8,3.75,7.37,-3.63,510.74,474.88,35.86,2167.8,1587.21,580.59,27823.65,28099.25,27799.91,28020.87,Netural,0
1116,01-07-2015,1143.79,1180.11,-36.32,5.58,5.25,0.33,526.93,498.59,28.33,1345.73,1293.61,52.12,28100.38,28115.96,27906.35,27945.8,Netural,0
1117,02-07-2015,1155.05,1170.39,-15.34,4.13,6.12,-1.98,493.47,490.28,3.19,1181.02,1400.04,-219.02,27973.12,28135.43,27897.45,28092.79,Netural,0
1118,03-07-2015,1087.41,1110.08,-22.67,4.54,7.97,-3.43,435.97,424.65,11.32,951.38,1171.99,-220.61,27857.2,28235.31,27774.8,28208.76,Netural,0
1119,06-07-2015,1237.88,1267.14,-29.26,6.76,4.78,1.98,563.44,503.8,59.64,983.3,1392.96,-409.66,28220.11,28335.23,28084.36,28171.69,The extent to which one can hold a stock is inversely proportional to the frequency at which the person checks the stock price,0
1120,07-07-2015,1432.46,1387.72,44.75,5.48,6.46,-0.99,553.75,537.06,16.69,1379.05,1473.76,-94.71,28031.45,28031.45,27635.72,27687.72,Sharp India Stock Price  Share Price  Live BSE NSE  Sharp India Bids ,0.296
1121,08-07-2015,1413.09,1361.12,51.98,5.01,5.89,-0.88,628.16,637.7,-9.54,1368.19,1714.9,-346.71,27681.49,27798.13,27540.6,27573.66,Netural,0
1122,09-07-2015,1201.32,1216.77,-15.45,4.29,5.04,-0.75,531.61,525.43,6.18,1271.41,1192.33,79.08,27705.36,27729.46,27530.9,27661.4,Netural,0
1123,10-07-2015,1100.78,1199.3,-98.52,5.81,3.92,1.89,500.73,495.22,5.51,1785.69,1195.2,590.49,27739.32,28005.17,27635.06,27961.19,Netural,0
1124,13-07-2015,1104.64,1151.49,-46.85,5.78,8.03,-2.25,486.1,465.86,20.25,1081.26,1252.81,-171.55,27986.92,28018.59,27853.96,27932.9,Netural,0
1125,14-07-2015,1318.68,1274.91,43.77,6.36,3.85,2.51,536.36,534.74,1.63,1227.27,1358.17,-130.9,28022.14,28218.37,27986.48,28198.29,Netural,0
1126,15-07-2015,1325.93,1300.34,25.59,5.21,4.46,0.75,509.12,505.33,3.79,1384.34,1434.72,-50.38,28259.7,28478.43,28245.81,28446.12,Netural,0
1127,16-07-2015,1255.83,1325.85,-70.02,11.16,6.3,4.86,534.34,525.15,9.19,1632.69,1731.2,-98.51,28480.92,28576.32,28417.46,28463.31,Netural,0
1128,17-07-2015,1329.58,1328.96,0.62,7.23,11.48,-4.25,531.77,527.63,4.14,1331.99,1507.14,-175.15,28544.28,28549.13,28319.83,28420.12,Netural,0
1129,20-07-2015,1195.43,1202.93,-7.5,5.64,5.54,0.1,486.16,468.1,18.06,867.61,1716.37,-848.76,28381.82,28518.06,28138.3,28182.14,Realty firm Sobha s valuation has become reasonable post stock price correction,0
1130,21-07-2015,1474.06,1371.49,102.57,5.24,8.89,-3.64,622.66,645.16,-22.5,2195.41,2049.09,146.32,28159.42,28546.42,28070.91,28504.93,Netural,0
1131,22-07-2015,1347.81,1372.88,-25.08,5.93,4.71,1.23,516.37,456.19,60.18,1617.62,1969.39,-351.77,28540.97,28578.33,28315.37,28370.84,HOW TO FIND HISTORICAL STOCK PRICE OF A STOCK ON BSE SITE  Dear Mahesh Sir I have read your,0.3818
1132,23-07-2015,1553.48,1577.77,-24.29,5.97,6.02,-0.06,677.68,676.92,0.76,1507.41,1784.1,-276.69,28390.5,28402.64,28083.76,28112.31,Netural,0
1133,24-07-2015,1660.12,1662.37,-2.25,7.06,6.85,0.21,631,633.67,-2.67,2187.64,1991.26,196.38,28117.65,28117.65,27529.57,27561.38,Bajaj Auto shares recover Rs    after losing    on Thursday  The stock price  on the BSE s,-0.1027
1134,27-07-2015,1298.77,1255.47,43.3,4.99,4.59,0.39,578.47,583.77,-5.3,1780.19,1541.53,238.66,27630.21,27676.65,27416.39,27459.23,Netural,0
1135,28-07-2015,1392.93,1344.1,48.83,6.65,5.58,1.06,632.7,607.72,24.98,2349.24,1684.19,665.05,27540.46,27609.29,27470.09,27563.43,Netural,0
1136,29-07-2015,1445.26,1449.94,-4.68,6,6.33,-0.33,628.28,640.63,-12.35,1934.8,1292.11,642.69,27685.82,27854.46,27649.97,27705.35,Netural,0
1137,30-07-2015,1496.53,1515.77,-19.24,5.37,5.19,0.18,688.84,678.18,10.66,3322.24,2822.59,499.65,27814.51,28161.17,27814.51,28114.56,Netural,0
1138,31-07-2015,1716.94,1745.11,-28.17,7.66,6.23,1.43,725.62,707.7,17.93,2827.52,1806.18,1021.34,28089.09,28263.35,28071.37,28187.06,Netural,0
1139,03-08-2015,1694.2,1702.85,-8.64,14.97,7.89,7.08,711.12,696.33,14.8,1810.17,1843.53,-33.36,28225.04,28264.72,27866.12,28071.93,Netural,0
1140,04-08-2015,1866.65,1844.41,22.23,10.3,10.2,0.1,782.81,760.47,22.33,1842.72,1955.27,-112.55,28138.04,28315.71,28135.68,28223.08,Does a happy employee make for a healthy stock price  ,0.7506
1141,05-08-2015,2083.24,2021.38,61.86,9.37,8.09,1.28,826.39,817.33,9.06,1364.6,1553.71,-189.11,28291.88,28359.96,28163.69,28298.13,Good results dont guarantee stock price appreciation everytime Ref JindalSaw  Sintex   amp TVSMotors ,0.6662
1142,06-08-2015,1576.98,1554.56,22.42,6.9,5.79,1.11,680.2,669.43,10.77,1432.06,1543.84,-111.78,28327.11,28335.67,28193.93,28236.39,Netural,0
1143,07-08-2015,1543.97,1555.42,-11.45,6.31,7.26,-0.95,661.59,660.53,1.07,1792.2,1758.12,34.08,28250.78,28417.59,28017.85,28101.72,Netural,0
1144,10-08-2015,1445.91,1424.51,21.4,6.58,6.17,0.41,589.03,606.68,-17.64,1323.23,1373.28,-50.05,28193.26,28205.12,27825.83,27866.09,BSE        Down   Prudential Pharmaceuticals Ltd  Stock Price ,0
1145,11-08-2015,1402.88,1357.35,45.54,6.37,8.08,-1.71,666.55,669.34,-2.78,1510.87,1380.13,130.74,27880.76,27883.33,27479.43,27512.26,Netural,0
1146,12-08-2015,1425.45,1347.68,77.78,7.49,4.15,3.34,695.44,711.79,-16.35,2660.03,1436.23,1223.8,27635.25,27791.1,27496.29,27549.53,Netural,0
1147,13-08-2015,1296.87,1272.87,24,7.57,4.14,3.43,624.54,646.01,-21.47,2056.47,1510.61,545.86,27668.06,28100.64,27643.2,28067.31,Netural,0
1148,14-08-2015,1264.9,1411.37,-146.48,6.86,12.46,-5.6,665.88,633,32.88,1591.59,1412.39,179.2,28093.54,28095.97,27739.13,27878.27,Netural,0
1149,17-08-2015,1195.69,1183.62,12.08,6.7,4.98,1.72,631.28,630.49,0.79,1471.16,1287.44,183.72,27949.13,28040.73,27747.4,27831.54,For Tata Motors investors  China remains enigma  stock price discounts concern  Pramod Gubbi ,0
1150,18-08-2015,1371.79,1351.64,20.16,3.85,5.72,-1.87,684.28,668.21,16.07,1194.33,1066.83,127.5,27851.81,28021.39,27721.25,27931.64,Netural,0
1151,19-08-2015,1493.8,1494.75,-0.95,4.72,7.82,-3.1,699.93,689.35,10.58,1743.89,1360.57,383.32,27959.19,27964.6,27564.16,27607.82,Netural,0
1152,20-08-2015,1451.49,1333.18,118.31,8.04,7.81,0.23,715.85,763.02,-47.18,2018.09,1450.22,567.87,27440.1,27442.82,27131.44,27366.07,Netural,0
1153,21-08-2015,1315.79,1278.81,36.99,7.49,7.7,-0.21,675.69,639.42,36.27,3028.46,1504.36,1524.1,26730.4,26730.4,25624.72,25741.56,Any suggestion guys for stock price alert android app for NSE  amp  BSE   ,0.296
1154,24-08-2015,1731.28,1442.6,288.68,15.78,12.36,3.42,892.43,979.35,-86.92,6071.27,1973.44,4097.83,25916.26,26124.83,25298.42,26032.38,Netural,0
1155,25-08-2015,1563.93,1679.86,-115.93,13.41,8.53,4.88,950.95,946.15,4.8,4509.66,2546.57,1963.09,26063.27,26156.61,25657.56,25714.66,Netural,0
1156,26-08-2015,1085.29,1037.22,48.08,10.51,3.28,7.23,632.96,637.63,-4.67,3358.28,1477.2,1881.08,26137.03,26302.77,25943.75,26231.19,Netural,0
1157,27-08-2015,1077.15,1100.88,-23.73,12.31,2.56,9.75,572.08,558.76,13.32,5078.89,2501.83,2577.06,26542.84,26687.33,26270.17,26392.38,Housing Development Finance Corporation  Share Price  NSE BSE Live Stock Price  amp  Company Profile ,0.296
1158,28-08-2015,1196.88,1806.46,-609.58,8.83,3.25,5.57,624.13,659.51,-35.38,1832.89,985.46,847.43,26469.42,26504.73,26215.16,26283.09,Netural,0
1159,31-08-2015,816.16,806.66,9.5,5.15,4.11,1.05,464.67,466.54,-1.86,1819.22,1340.63,478.59,26127.04,26141.07,25579.88,25696.44,Netural,0
1160,01-09-2015,1039.61,950.22,89.39,9.17,5.02,4.15,532.52,583.07,-50.55,2396.86,1714.93,681.93,25891.95,25939.37,25395.09,25453.56,Netural,0
1161,02-09-2015,1018.9,980.05,38.85,5.2,3.3,1.9,577.04,578.03,-0.99,2253.96,1373.69,880.27,25614.69,25835.41,25555.77,25764.78,Netural,0
1162,03-09-2015,902.4,939.25,-36.85,5.83,1.82,4.01,448.08,437.51,10.57,2397.26,1556.91,840.35,25772.58,25775.38,25119.06,25201.9,Netural,0
1163,04-09-2015,1037.11,932.38,104.73,7.42,2.77,4.66,515.37,543.33,-27.96,2760,1631.3,1128.7,25302.98,25387.32,24851.77,24893.81,Netural,0
1164,07-09-2015,794.48,761.35,33.14,4.29,3.65,0.64,442.13,445.96,-3.83,1522.28,1018.17,504.11,24972.01,25411,24833.54,25317.87,Netural,0
1165,08-09-2015,1014.67,1080.33,-65.66,4.04,6.79,-2.75,618.65,596.61,22.04,1760.13,1312.72,447.41,25682.87,25820.56,25553.61,25719.58,Netural,0
1166,09-09-2015,1042.61,1105.45,-62.84,4.86,3.99,0.87,570.6,580.03,-9.43,2312.81,1118.23,1194.58,25522.96,25733.7,25287.5,25622.17,Netural,0
1167,10-09-2015,1015.07,975.91,39.17,5.33,2.81,2.52,533.82,520.39,13.43,1321.59,1254.99,66.6,25793.77,25875.96,25530.41,25610.21,Netural,0
1168,11-09-2015,1214.72,953.78,260.94,4.02,7.31,-3.29,517.35,531.48,-14.12,1648.25,1236.82,411.43,25706.87,25891.73,25531.07,25856.7,manappuram finance  Manappuram Finance Stock Price  Manappuram Finance Share Price  NSE  BSE  Stock Market Ne ,0.296
1169,14-09-2015,842.68,865.18,-22.5,2.54,3.67,-1.13,428.78,412.85,15.92,1142.16,958.26,183.9,25908.34,25909.83,25649.37,25705.93,Netural,0
1170,15-09-2015,977.09,898.12,78.97,4.96,2.79,2.17,434.37,448.17,-13.8,1524.67,1044.17,480.5,25884.05,26006.75,25816.5,25963.97,Netural,0
1171,16-09-2015,966.95,873.79,93.16,3.45,1.63,1.82,375.48,375.51,-0.02,1664.14,1240.33,423.81,26130.36,26471.82,26130.36,26218.91,Netural,0
1172,18-09-2015,1249.75,1162.58,87.17,4.44,3.66,0.78,592.11,552.83,39.28,1918.39,1503.3,415.09,26107.98,26233.46,25972.54,26192.98,Netural,0
1173,21-09-2015,1031.82,961.6,70.22,4.29,2.72,1.57,448.33,434.99,13.34,1135.69,1031.61,104.08,26274.37,26339.1,25571.34,25651.84,Alembic Pharma Stock Price  Alembic Pharma Share Price  NSE  BSE  Stock Market News ,0.296
1174,22-09-2015,1217.15,1016.73,200.41,5.79,2.77,3.02,522.28,559.15,-36.87,1910.71,1532.45,378.26,25526.53,25934.02,25386.48,25822.99,Netural,0
1175,23-09-2015,995.73,1048.77,-53.03,4.14,2.33,1.81,537.17,506.28,30.89,2008.04,1116.68,891.36,25798.05,25949.9,25670.96,25863.5,New Paper  Can a Financial Transaction Tax Prevent Stock Price Booms  ,0.0258
1176,24-09-2015,1063.53,1034.29,29.23,3.89,3.78,0.11,502.41,507.18,-4.77,2624.14,2573.47,50.67,25922.71,25936.89,25593.56,25616.84,Netural,0
1177,28-09-2015,998.31,1020.27,-21.95,6.67,4.99,1.68,472.17,482.24,-10.07,1802.79,1297.2,505.59,25496.38,26054.37,25287.33,25778.66,Netural,0
1178,29-09-2015,1222.16,1210.93,11.23,4.27,3.43,0.83,744.48,701.28,43.2,2638.23,1762.03,876.2,25986.52,26179.7,25918.21,26154.83,Netural,0
1179,30-09-2015,1287.16,1302.07,-14.91,2.64,2.96,-0.32,709.57,637.83,71.74,2349.53,2541.31,-191.78,26344.19,26431.8,26168.71,26220.95,Netural,0
1180,01-10-2015,1187.15,1173.25,13.9,3.32,3.84,-0.52,593.53,601.1,-7.57,1870.86,1718.68,152.18,26379.42,26822.42,26375.31,26785.55,Netural,0
1181,05-10-2015,1236.69,1369.74,-133.04,5.56,4.53,1.02,592.1,569.68,22.42,2409.69,2043.92,365.77,26976.66,27010.27,26751.25,26932.88,Netural,0
1182,06-10-2015,1416.14,1347.15,68.99,3.28,6.04,-2.76,611.59,589.99,21.6,2000.74,2425.34,-424.6,26966.86,27082.28,26877.51,27035.85,Netural,0
1183,07-10-2015,1328.07,1311.35,16.71,3.9,4.61,-0.71,600.45,593.11,7.34,1427.23,1645.98,-218.75,27116.86,27120.11,26762.36,26845.81,Netural,0
1184,08-10-2015,1263.57,1215.56,48.01,3.72,4.92,-1.2,568.16,558.31,9.85,1382.71,1682.46,-299.75,26974.92,27200.44,26910.59,27079.51,Netural,0
1185,09-10-2015,1247.04,1249.68,-2.64,5.93,4.78,1.16,578.07,573.35,4.72,1583.23,1952.23,-369,27242.6,27305.04,26855.75,26904.11,Netural,0
1186,12-10-2015,1139.46,1070.45,69.01,3.75,5.52,-1.77,523.23,542.06,-18.83,1036.58,1211.65,-175.07,26874.29,26918.52,26719.1,26846.53,Netural,0
1187,13-10-2015,1233.88,1259.09,-25.21,4.6,6.33,-1.73,557.93,549.9,8.03,974.81,1248.32,-273.51,26760.32,26869.08,26713.28,26779.66,I m really happy for flyspicejet  amp  SanjivKapoor   stock price in BSE is picking up ,0.6115
1188,14-10-2015,1387.52,1305.35,82.17,2.98,131.72,-128.74,584.16,580.45,3.71,1316.33,1523.96,-207.63,26842.19,27037.95,26836.77,27010.14,mediasurya kindy live mcx and nse bse stock price list in dd new in whole day ,0
1189,15-10-2015,1299.84,1330.76,-30.92,5.48,5.71,-0.23,544.18,536.08,8.1,1636.73,1534.52,102.21,27062.8,27239.22,26917.12,27214.6,mediasurya kindy live mcx and nse bse stock price list in dd new in whole day ,0
1190,16-10-2015,1235.71,1328.32,-92.61,4.53,5.87,-1.33,543.51,532.41,11.1,1603.17,1500.68,102.49,27305.62,27387.91,27246.79,27364.92,Netural,0
1191,19-10-2015,1230.97,1274.59,-43.62,8.12,5.95,2.17,519.14,517.67,1.47,1330.05,1576.31,-246.26,27402.9,27432.07,27216.4,27306.83,Netural,0
1192,20-10-2015,1685.52,1567.89,117.62,7.49,8.4,-0.9,651.39,659.4,-8,1821.75,2176.71,-354.96,27312.35,27445.24,27190.55,27287.66,Netural,0
1193,21-10-2015,1348.92,1333.76,15.16,7.47,6.16,1.31,604.7,584.95,19.75,1469.07,1607.8,-138.73,27466.64,27555.06,27421.71,27470.81,Netural,0
1194,23-10-2015,1158.24,1118.7,39.53,4.96,5.28,-0.32,465.51,459.11,6.4,1305.26,1461.15,-155.89,27575.04,27618.14,27318.2,27361.96,Netural,0
1195,26-10-2015,1200.99,1288.39,-87.4,10.6,7.48,3.11,471.52,467.98,3.54,1115.08,1645.86,-530.78,27291.06,27296.3,27209.52,27253.44,Netural,0
1196,27-10-2015,1115.89,1153.72,-37.83,3.61,3.32,0.29,522.01,483.72,38.29,1487.76,1653.21,-165.45,27131.71,27163.98,26919.96,27039.76,Eros stock price slumped     on Monday  It s now up nearly    on BSE   Eros stock price rebounds    on BSE  Eros International Media shares have rebounded by Eros stock price rebounds    on BSE  DNA Eros stock price rebounds    on BSE  Eros International Media shares have rebounded by nearly    on the BS  Eros stock price rebounds    on BSE  Eros International Media shares have rebounded by near,0.6808
